status,paid_only,is_favor,frequency,progress,stat.question_id,stat.question__article__live,stat.question__article__slug,stat.question__article__has_video_solution,stat.question__title,stat.question__title_slug,stat.question__hide,stat.total_acs,stat.total_submitted,stat.frontend_question_id,stat.is_new_question,difficulty.level
,False,False,0,0,690,True,employee-importance,False,Employee Importance,employee-importance,False,210511,314897,690,False,2
,False,False,0,0,689,True,maximum-sum-of-3-non-overlapping-intervals,False,Maximum Sum of 3 Non-Overlapping Subarrays,maximum-sum-of-3-non-overlapping-subarrays,False,76257,152634,689,False,3
,False,False,0,0,688,True,knight-probability-in-chessboard,False,Knight Probability in Chessboard,knight-probability-in-chessboard,False,154911,275668,688,False,2
,False,False,0,0,687,True,longest-univalue-path,False,Longest Univalue Path,longest-univalue-path,False,182888,440623,687,False,2
,False,False,0,0,686,True,repeated-string-match,False,Repeated String Match,repeated-string-match,False,165786,473784,686,False,2
,False,False,0,0,685,True,redundant-connection-ii,False,Redundant Connection II,redundant-connection-ii,False,69919,203009,685,False,3
,False,False,0,0,684,True,redundant-connection,False,Redundant Connection,redundant-connection,False,355308,565103,684,False,2
,False,False,0,0,682,True,baseball-game,False,Baseball Game,baseball-game,False,348161,456758,682,False,1
,False,False,0,0,680,True,valid-palindrome-ii,False,Valid Palindrome II,valid-palindrome-ii,False,738476,1815036,680,False,1
,False,False,0,0,679,True,24-game,False,24 Game,24-game,False,78259,158549,679,False,3
,False,False,0,0,678,True,valid-parenthesis-string,False,Valid Parenthesis String,valid-parenthesis-string,False,367402,968150,678,False,2
,False,False,0,0,677,True,map-sum-pairs,False,Map Sum Pairs,map-sum-pairs,False,115391,203458,677,False,2
,False,False,0,0,676,False,implement-magic-dictionary,False,Implement Magic Dictionary,implement-magic-dictionary,False,83046,144735,676,False,2
,False,False,0,0,675,True,cutoff-trees-for-golf-event,False,Cut Off Trees for Golf Event,cut-off-trees-for-golf-event,False,68224,198674,675,False,3
,False,False,0,0,674,True,longest-continuous-increasing-subsequence,False,Longest Continuous Increasing Subsequence,longest-continuous-increasing-subsequence,False,263618,524902,674,False,1
,False,False,0,0,673,True,number-of-longest-increasing-subsequence,False,Number of Longest Increasing Subsequence,number-of-longest-increasing-subsequence,False,226757,472541,673,False,2
,False,False,0,0,672,True,bulb-switcher-ii,False,Bulb Switcher II,bulb-switcher-ii,False,22734,45385,672,False,2
,False,False,0,0,671,False,second-minimum-node-in-a-binary-tree,False,Second Minimum Node In a Binary Tree,second-minimum-node-in-a-binary-tree,False,191356,429744,671,False,1
,False,False,0,0,670,True,maximum-swap,False,Maximum Swap,maximum-swap,False,247523,508200,670,False,2
,False,False,0,0,669,True,trim-a-binary-search-tree,True,Trim a Binary Search Tree,trim-a-binary-search-tree,False,292515,441468,669,False,2
,False,False,0,0,668,True,kth-smallest-number-in-multiplication-table,False,Kth Smallest Number in Multiplication Table,kth-smallest-number-in-multiplication-table,False,63528,123042,668,False,3
,False,False,0,0,667,True,beautiful-arrangement-ii,False,Beautiful Arrangement II,beautiful-arrangement-ii,False,53671,89185,667,False,2
,False,False,0,0,665,True,non-decreasing-array,False,Non-decreasing Array,non-decreasing-array,False,261946,1060791,665,False,2
,False,False,0,0,664,True,strange-printer,False,Strange Printer,strange-printer,False,73497,133757,664,False,3
,False,False,0,0,662,True,maximum-width-of-binary-tree,False,Maximum Width of Binary Tree,maximum-width-of-binary-tree,False,370644,862339,662,False,2
,False,False,0,0,661,True,image-smoother,False,Image Smoother,image-smoother,False,164568,244590,661,False,1
,False,False,0,0,659,True,split-array-into-consecutive-subsequences,False,Split Array into Consecutive Subsequences,split-array-into-consecutive-subsequences,False,129709,254023,659,False,2
,False,False,0,0,658,True,find-k-closest-elements,False,Find K Closest Elements,find-k-closest-elements,False,540652,1140636,658,False,2
,False,False,0,0,657,True,judge-route-circle,False,Robot Return to Origin,robot-return-to-origin,False,426090,562752,657,False,1
,False,False,0,0,655,False,print-binary-tree,False,Print Binary Tree,print-binary-tree,False,67849,106658,655,False,2
,False,False,0,0,654,True,maximum-binary-tree,False,Maximum Binary Tree,maximum-binary-tree,False,291245,341294,654,False,2
,False,False,0,0,653,True,two-sum-iv,False,Two Sum IV - Input is a BST,two-sum-iv-input-is-a-bst,False,533245,870858,653,False,1
,False,False,0,0,652,True,find-duplicate-subtrees,False,Find Duplicate Subtrees,find-duplicate-subtrees,False,260850,438975,652,False,2
,False,False,0,0,650,True,2-keys-keyboard,False,2 Keys Keyboard,2-keys-keyboard,False,134218,248115,650,False,2
,False,False,0,0,649,True,dota2-senate,False,Dota2 Senate,dota2-senate,False,142921,300568,649,False,2
,False,False,0,0,648,False,replace-words,False,Replace Words,replace-words,False,138077,219591,648,False,2
,False,False,0,0,647,True,palindromic-substrings,False,Palindromic Substrings,palindromic-substrings,False,804523,1147131,647,False,2
,False,False,0,0,646,True,maximum-length-of-pair-chain,False,Maximum Length of Pair Chain,maximum-length-of-pair-chain,False,232675,388675,646,False,2
,False,False,0,0,645,True,set-mismatch,False,Set Mismatch,set-mismatch,False,443762,996430,645,False,1
,False,False,0,0,643,True,maximum-average-subarray,False,Maximum Average Subarray I,maximum-average-subarray-i,False,452177,1044484,643,False,1
,False,False,0,0,640,True,solve-the-equation,False,Solve the Equation,solve-the-equation,False,39335,89937,640,False,2
,False,False,0,0,639,True,decode-ways-ii,False,Decode Ways II,decode-ways-ii,False,74092,241389,639,False,3
,False,False,0,0,638,False,shopping-offers,False,Shopping Offers,shopping-offers,False,60567,116163,638,False,2
,False,False,0,0,637,True,average-of-levels-in-binary-tree,False,Average of Levels in Binary Tree,average-of-levels-in-binary-tree,False,500439,690376,637,False,1
,False,False,0,0,636,False,exclusive-time-of-functions,False,Exclusive Time of Functions,exclusive-time-of-functions,False,218079,350408,636,False,2
,False,False,0,0,633,True,sum-of-square-numbers,False,Sum of Square Numbers,sum-of-square-numbers,False,199913,588630,633,False,2
,False,False,0,0,632,True,smallest-range,False,Smallest Range Covering Elements from K Lists,smallest-range-covering-elements-from-k-lists,False,105796,169208,632,False,3
,False,False,0,0,630,True,course-schedule-iii,False,Course Schedule III,course-schedule-iii,False,111162,276545,630,False,3
,False,False,0,0,629,True,k-inverse-pairs-array,False,K Inverse Pairs Array,k-inverse-pairs-array,False,126981,254251,629,False,3
,False,False,0,0,628,True,maximmum-product-of-three-numbers,False,Maximum Product of Three Numbers,maximum-product-of-three-numbers,False,321900,711378,628,False,1
,False,False,0,0,627,True,swap-salary,False,Swap Salary,swap-salary,False,407306,489247,627,False,1
,False,False,0,0,626,True,exchange-seats,False,Exchange Seats,exchange-seats,False,209905,301503,626,False,2
,False,False,0,0,623,True,add-one-row-in-a-tree,False,Add One Row to Tree,add-one-row-to-tree,False,271674,424376,623,False,2
,False,False,0,0,621,True,task-scheduler,False,Task Scheduler,task-scheduler,False,625679,1044266,621,False,2
,False,False,0,0,620,True,not-boring-movies,False,Not Boring Movies,not-boring-movies,False,453744,616479,620,False,1
,False,False,0,0,619,True,biggest-single-number,False,Biggest Single Number,biggest-single-number,False,188617,301700,619,False,1
,False,False,0,0,617,True,merge-two-binary-trees,False,Merge Two Binary Trees,merge-two-binary-trees,False,765715,970191,617,False,1
,False,False,0,0,611,True,valid-triangle-number,False,Valid Triangle Number,valid-triangle-number,False,194121,379517,611,False,2
,False,False,0,0,610,True,triangle-judgement,False,Triangle Judgement,triangle-judgement,False,169600,237445,610,False,1
,False,False,0,0,609,True,find-duplicate-file-in-system,False,Find Duplicate File in System,find-duplicate-file-in-system,False,151283,223682,609,False,2
,False,False,0,0,608,True,tree-node,False,Tree Node,tree-node,False,156897,217252,608,False,2
,False,False,0,0,607,True,sales-person,False,Sales Person,sales-person,False,210249,319991,607,False,1
,False,False,0,0,606,True,construct-string-from-binary-tree,False,Construct String from Binary Tree,construct-string-from-binary-tree,False,317724,459068,606,False,2
,False,False,0,0,605,True,can-place-flowers,False,Can Place Flowers,can-place-flowers,False,764768,2620538,605,False,1
,False,False,0,0,602,True,friend-requests-ii-who-has-the-most-friends,False,Friend Requests II: Who Has the Most Friends,friend-requests-ii-who-has-the-most-friends,False,126024,220090,602,False,2
,False,False,0,0,601,True,human-traffic-of-stadium,False,Human Traffic of Stadium,human-traffic-of-stadium,False,100470,206610,601,False,3
,False,False,0,0,600,True,non-negative-integers-without-consecutive-ones,False,Non-negative Integers without Consecutive Ones,non-negative-integers-without-consecutive-ones,False,39126,98314,600,False,3
,False,False,0,0,599,True,minimum-index-sum-of-two-lists,False,Minimum Index Sum of Two Lists,minimum-index-sum-of-two-lists,False,227645,410574,599,False,1
,False,False,0,0,598,True,range-addition-ii,False,Range Addition II,range-addition-ii,False,101488,180863,598,False,1
,False,False,0,0,596,True,classes-more-than-5-students,False,Classes More Than 5 Students,classes-more-than-5-students,False,397533,725601,596,False,1
,False,False,0,0,595,True,big-countries,False,Big Countries,big-countries,False,1132886,1661683,595,False,1
,False,False,0,0,594,True,longest-harmonious-subsequence,False,Longest Harmonious Subsequence,longest-harmonious-subsequence,False,157214,287678,594,False,1
,False,False,0,0,593,True,valid-square,False,Valid Square,valid-square,False,107824,245021,593,False,2
,False,False,0,0,592,True,fraction-additon-and-subtraction,False,Fraction Addition and Subtraction,fraction-addition-and-subtraction,False,35854,67380,592,False,2
,False,False,0,0,591,True,tag-validator,False,Tag Validator,tag-validator,False,15021,39315,591,False,3
,False,False,0,0,587,True,erect-the-fence,False,Erect the Fence,erect-the-fence,False,57491,110771,587,False,3
,False,False,0,0,586,True,customer-placing-the-largest-number-of-orders,False,Customer Placing the Largest Number of Orders,customer-placing-the-largest-number-of-orders,False,254906,393616,586,False,1
,False,False,0,0,585,True,investments-in-2016,False,Investments in 2016,investments-in-2016,False,103816,218049,585,False,2
,False,False,0,0,584,True,find-customer-referee,False,Find Customer Referee,find-customer-referee,False,820721,1175447,584,False,1
,False,False,0,0,583,True,delete-operation-for-two-strings,False,Delete Operation for Two Strings,delete-operation-for-two-strings,False,247625,402291,583,False,2
,False,False,0,0,581,True,shortest-unsorted-continous-subarray,False,Shortest Unsorted Continuous Subarray,shortest-unsorted-continuous-subarray,False,327037,887476,581,False,2
,False,False,0,0,577,True,employee-bonus,False,Employee Bonus,employee-bonus,False,338152,450403,577,False,1
,False,False,0,0,576,True,out-of-boundary-paths,False,Out of Boundary Paths,out-of-boundary-paths,False,206117,428835,576,False,2
,False,False,0,0,575,True,distribute-candies,False,Distribute Candies,distribute-candies,False,281805,416198,575,False,1
,False,False,0,0,572,True,subtree-of-another-tree,False,Subtree of Another Tree,subtree-of-another-tree,False,845073,1763996,572,False,1
,False,False,0,0,570,True,managers-with-at-least-5-direct-reports,False,Managers with at Least 5 Direct Reports,managers-with-at-least-5-direct-reports,False,317194,630138,570,False,2
,False,False,0,0,567,True,short-permutation-in-a-long-string,False,Permutation in String,permutation-in-string,False,850000,1915392,567,False,2
,False,False,0,0,566,True,reshape-the-matrix,False,Reshape the Matrix,reshape-the-matrix,False,376740,596959,566,False,1
,False,False,0,0,565,True,array-nesting,False,Array Nesting,array-nesting,False,130089,230875,565,False,2
,False,False,0,0,564,False,find-the-closest-palindrome,False,Find the Closest Palindrome,find-the-closest-palindrome,False,45548,203703,564,False,3
,False,False,0,0,563,True,binary-tree-tilt,False,Binary Tree Tilt,binary-tree-tilt,False,211644,342250,563,False,1
,False,False,0,0,561,True,array-partition-i,False,Array Partition,array-partition,False,476569,604552,561,False,1
,False,False,0,0,560,True,subarray-sum-equals-k,True,Subarray Sum Equals K,subarray-sum-equals-k,False,1231827,2825033,560,False,2
,False,False,0,0,557,True,reverse-words-in-a-string-iii,False,Reverse Words in a String III,reverse-words-in-a-string-iii,False,900292,1083844,557,False,1
,False,False,0,0,556,True,next-greater-element-iii,False,Next Greater Element III,next-greater-element-iii,False,152504,447836,556,False,2
,False,False,0,0,554,True,brick-wall,True,Brick Wall,brick-wall,False,138221,252097,554,False,2
,False,False,0,0,553,True,optimal-division,False,Optimal Division,optimal-division,False,40054,65963,553,False,2
,False,False,0,0,552,True,student-attendance-record-ii,False,Student Attendance Record II,student-attendance-record-ii,False,66657,155605,552,False,3
,False,False,0,0,551,True,student-attendance-record-i,False,Student Attendance Record I,student-attendance-record-i,False,211646,433935,551,False,1
,False,False,0,0,547,True,number-of-provinces,False,Number of Provinces,number-of-provinces,False,876460,1324328,547,False,2
,False,False,0,0,546,True,remove-boxes,False,Remove Boxes,remove-boxes,False,45385,95019,546,False,3
,False,False,0,0,543,True,diameter-of-binary-tree,False,Diameter of Binary Tree,diameter-of-binary-tree,False,1488611,2464887,543,False,1
,False,False,0,0,542,True,01-matrix,False,01 Matrix,01-matrix,False,555069,1146014,542,False,2
,False,False,0,0,541,True,reverse-string-ii,False,Reverse String II,reverse-string-ii,False,242992,479274,541,False,1
,False,False,0,0,540,True,single-element-in-a-sorted-array,False,Single Element in a Sorted Array,single-element-in-a-sorted-array,False,633617,1072792,540,False,2
,False,False,0,0,539,,,,Minimum Time Difference,minimum-time-difference,False,147143,258916,539,False,2
,False,False,0,0,538,True,convert-bst-to-greater-tree,False,Convert BST to Greater Tree,convert-bst-to-greater-tree,False,293453,425191,538,False,2
,False,False,0,0,537,True,complex-number-multiplication,False,Complex Number Multiplication,complex-number-multiplication,False,95089,132458,537,False,2
,False,False,0,0,535,True,encode-and-decode-tinyurl,False,Encode and Decode TinyURL,encode-and-decode-tinyurl,False,257981,298691,535,False,2
,False,False,0,0,532,True,k-diff-pairs-in-an-array,False,K-diff Pairs in an Array,k-diff-pairs-in-an-array,False,336461,786137,532,False,2
,False,False,0,0,530,True,minimum-absolute-difference-in-bst,False,Minimum Absolute Difference in BST,minimum-absolute-difference-in-bst,False,374781,642318,530,False,1
,False,False,0,0,529,,,,Minesweeper,minesweeper,False,156814,235354,529,False,2
,False,False,0,0,528,True,swapping-nodes-in-a-linked-list,False,Swapping Nodes in a Linked List,swapping-nodes-in-a-linked-list,False,331288,487411,1721,False,2
,False,False,0,0,526,True,beautiful-arrangement,False,Beautiful Arrangement,beautiful-arrangement,False,173292,269722,526,False,2
,False,False,0,0,525,True,contiguous-array,False,Contiguous Array,contiguous-array,False,449365,918528,525,False,2
,False,False,0,0,524,True,longest-word-in-dictionary-through-deletion,False,Longest Word in Dictionary through Deleting,longest-word-in-dictionary-through-deleting,False,154123,301109,524,False,2
,False,False,0,0,523,False,continuous-subarray-sum,False,Continuous Subarray Sum,continuous-subarray-sum,False,457423,1581086,523,False,2
,False,False,0,0,522,,,,Longest Uncommon Subsequence II,longest-uncommon-subsequence-ii,False,51812,125115,522,False,2
,False,False,0,0,521,True,longest-uncommon-subsequence-i,False,Longest Uncommon Subsequence I,longest-uncommon-subsequence-i,False,111594,183748,521,False,1
,False,False,0,0,520,True,detect-capital,False,Detect Capital,detect-capital,False,429866,761379,520,False,1
,False,False,0,0,518,True,coin-change-ii,False,Coin Change II,coin-change-ii,False,611760,957861,518,False,2
,False,False,0,0,517,True,super-washing-machines,False,Super Washing Machines,super-washing-machines,False,29239,70977,517,False,3
,False,False,0,0,516,True,longest-palindromic-subsequence,False,Longest Palindromic Subsequence,longest-palindromic-subsequence,False,481374,769034,516,False,2
,False,False,0,0,515,True,find-largest-value-in-each-tree-row,False,Find Largest Value in Each Tree Row,find-largest-value-in-each-tree-row,False,341334,519798,515,False,2
,False,False,0,0,514,True,freedom-trail,False,Freedom Trail,freedom-trail,False,106120,179923,514,False,3
,False,False,0,0,513,True,find-bottom-left-tree-value,False,Find Bottom Left Tree Value,find-bottom-left-tree-value,False,356166,500706,513,False,2
,False,False,0,0,508,True,most-frequent-subtree-sum,False,Most Frequent Subtree Sum,most-frequent-subtree-sum,False,141344,212969,508,False,2
,False,False,0,0,507,True,perfect-number,False,Perfect Number,perfect-number,False,186349,460768,507,False,1
,False,False,0,0,506,True,relative-ranks,False,Relative Ranks,relative-ranks,False,284778,398173,506,False,1
,False,False,0,0,504,,,,Base 7,base-7,False,131669,263186,504,False,1
,False,False,0,0,503,True,next-greater-element-ii,False,Next Greater Element II,next-greater-element-ii,False,393680,616483,503,False,2
,False,False,0,0,502,True,ipo,False,IPO,ipo,False,124476,251355,502,False,3
,False,False,0,0,501,True,find-mode-in-binary-search-tree,False,Find Mode in Binary Search Tree,find-mode-in-binary-search-tree,False,305042,543667,501,False,1
,False,False,0,0,500,,,,Keyboard Row,keyboard-row,False,226607,320525,500,False,1
,False,False,0,0,498,True,diagonal-traverse,False,Diagonal Traverse,diagonal-traverse,False,299779,497528,498,False,2
,False,False,0,0,496,True,greater-element-i,False,Next Greater Element I,next-greater-element-i,False,710295,983810,496,False,1
,False,False,0,0,495,True,teemo-attacking,False,Teemo Attacking,teemo-attacking,False,150259,265516,495,False,1
,False,False,0,0,494,True,target-sum,False,Target Sum,target-sum,False,589507,1258767,494,False,2
,False,False,0,0,493,False,reverse-pairs,False,Reverse Pairs,reverse-pairs,False,173357,566500,493,False,3
,False,False,0,0,492,,,,Construct the Rectangle,construct-the-rectangle,False,116533,202387,492,False,1
,False,False,0,0,491,True,increasing-subsequences,False,Non-decreasing Subsequences,non-decreasing-subsequences,False,167203,275479,491,False,2
,False,False,0,0,489,,,,Kth Smallest Instructions,kth-smallest-instructions,False,12505,26050,1643,False,3
,False,False,0,0,488,,,,Zuma Game,zuma-game,False,23409,71488,488,False,3
,False,False,0,0,486,True,predict-the-winner,True,Predict the Winner,predict-the-winner,False,233011,420486,486,False,2
,False,False,0,0,485,True,max-consecutive-ones,False,Max Consecutive Ones,max-consecutive-ones,False,1150900,1948392,485,False,1
,False,False,0,0,483,,,,Smallest Good Base,smallest-good-base,False,21953,54079,483,False,3
,False,False,0,0,482,True,license-key-formatting,False,License Key Formatting,license-key-formatting,False,280125,639783,482,False,1
,False,False,0,0,481,,,,Magical String,magical-string,False,36460,71086,481,False,2
,False,False,0,0,480,True,sliding-window-median,False,Sliding Window Median,sliding-window-median,False,147490,376682,480,False,3
,False,False,0,0,479,,,,Largest Palindrome Product,largest-palindrome-product,False,24384,73236,479,False,3
,False,False,0,0,477,True,total-hamming-distance,False,Total Hamming Distance,total-hamming-distance,False,108548,206230,477,False,2
,False,False,0,0,476,True,number-complement,False,Number Complement,number-complement,False,331807,490465,476,False,1
,False,False,0,0,475,,,,Heaters,heaters,False,117260,309756,475,False,2
,False,False,0,0,474,True,ones-and-zeroes,False,Ones and Zeroes,ones-and-zeroes,False,202196,424812,474,False,2
,False,False,0,0,473,True,matchsticks-to-square,False,Matchsticks to Square,matchsticks-to-square,False,163062,405020,473,False,2
,False,False,0,0,472,True,concatenated-words,False,Concatenated Words,concatenated-words,False,223114,451378,472,False,3
,False,False,0,0,468,True,validate-ip-address,False,Validate IP Address,validate-ip-address,False,160667,594680,468,False,2
,False,False,0,0,467,,,,Unique Substrings in Wraparound String,unique-substrings-in-wraparound-string,False,44438,112019,467,False,2
,False,False,0,0,466,False,count-the-repetitions,False,Count The Repetitions,count-the-repetitions,False,18588,61513,466,False,3
,False,False,0,0,464,,,,Can I Win,can-i-win,False,94736,319083,464,False,2
,False,False,0,0,463,True,island-perimeter,False,Island Perimeter,island-perimeter,False,623492,858773,463,False,1
,False,False,0,0,462,True,minimum-moves-to-equal-array-elements-ii,False,Minimum Moves to Equal Array Elements II,minimum-moves-to-equal-array-elements-ii,False,180066,299604,462,False,2
,False,False,0,0,461,True,hamming-distance,False,Hamming Distance,hamming-distance,False,571904,758535,461,False,1
,False,False,0,0,460,True,lfu-cache,False,LFU Cache,lfu-cache,False,248591,562688,460,False,3
,False,False,0,0,459,True,repeated-substring-pattern,False,Repeated Substring Pattern,repeated-substring-pattern,False,446265,968862,459,False,1
,False,False,0,0,458,True,poor-pigs,False,Poor Pigs,poor-pigs,False,119141,199614,458,False,3
,False,False,0,0,457,,,,Circular Array Loop,circular-array-loop,False,80377,236199,457,False,2
,False,False,0,0,456,True,132-pattern,True,132 Pattern,132-pattern,False,256537,760174,456,False,2
,False,False,0,0,455,True,assign-cookies,False,Assign Cookies,assign-cookies,False,439042,834059,455,False,1
,False,False,0,0,454,True,4sum-ii,False,4Sum II,4sum-ii,False,324481,566715,454,False,2
,False,False,0,0,453,True,minimum-moves-to-equal-array-elements,False,Minimum Moves to Equal Array Elements,minimum-moves-to-equal-array-elements,False,171289,301909,453,False,2
,False,False,0,0,452,True,minimum-number-of-arrows-to-burst-balloons,False,Minimum Number of Arrows to Burst Balloons,minimum-number-of-arrows-to-burst-balloons,False,513638,871327,452,False,2
,False,False,0,0,451,True,sort-characters-by-frequency,False,Sort Characters By Frequency,sort-characters-by-frequency,False,730092,1006222,451,False,2
,False,False,0,0,450,True,delete-node-in-a-bst,False,Delete Node in a BST,delete-node-in-a-bst,False,495190,966562,450,False,2
,False,False,0,0,449,True,serialize-and-deserialize-bst,False,Serialize and Deserialize BST,serialize-and-deserialize-bst,False,234950,407432,449,False,2
,False,False,0,0,448,True,find-all-numbers-disappeared-in-an-array,False,Find All Numbers Disappeared in an Array,find-all-numbers-disappeared-in-an-array,False,881019,1445399,448,False,1
,False,False,0,0,447,,,,Number of Boomerangs,number-of-boomerangs,False,99927,180262,447,False,2
,False,False,0,0,446,True,arithmetic-slices-ii-subsequence,False,Arithmetic Slices II - Subsequence,arithmetic-slices-ii-subsequence,False,147778,270657,446,False,3
,False,False,0,0,445,True,add-two-numbers-ii,False,Add Two Numbers II,add-two-numbers-ii,False,472165,772206,445,False,2
,False,False,0,0,443,True,string-compression,False,String Compression,string-compression,False,571184,1049062,443,False,2
,False,False,0,0,442,True,find-all-duplicates-in-an-array,False,Find All Duplicates in an Array,find-all-duplicates-in-an-array,False,765473,1011437,442,False,2
,False,False,0,0,441,True,arranging-coins,False,Arranging Coins,arranging-coins,False,436788,937389,441,False,1
,False,False,0,0,440,,,,K-th Smallest in Lexicographical Order,k-th-smallest-in-lexicographical-order,False,23135,71643,440,False,3
,False,False,0,0,438,True,find-all-anagrams-in-a-string,False,Find All Anagrams in a String,find-all-anagrams-in-a-string,False,871333,1711322,438,False,2
,False,False,0,0,437,True,path-sum-iii,False,Path Sum III,path-sum-iii,False,556897,1201803,437,False,2
,False,False,0,0,436,True,find-right-interval,False,Find Right Interval,find-right-interval,False,113147,217207,436,False,2
,False,False,0,0,435,True,non-overlapping-intervals,False,Non-overlapping Intervals,non-overlapping-intervals,False,562487,1055890,435,False,2
,False,False,0,0,434,True,number-of-segments-in-a-string,False,Number of Segments in a String,number-of-segments-in-a-string,False,181251,498561,434,False,1
,False,False,0,0,433,True,minimum-genetic-mutation,False,Minimum Genetic Mutation,minimum-genetic-mutation,False,163582,304502,433,False,2
,False,False,0,0,432,,,,All O`one Data Structure,all-oone-data-structure,False,80237,218164,432,False,3
,False,False,0,0,424,True,longest-repeating-character-replacement,False,Longest Repeating Character Replacement,longest-repeating-character-replacement,False,724855,1344842,424,False,2
,False,False,0,0,423,True,reconstruct-original-digits-from-english,False,Reconstruct Original Digits from English,reconstruct-original-digits-from-english,False,79987,156581,423,False,2
,False,False,0,0,421,True,maximum-xor-of-two-numbers-in-an-array,False,Maximum XOR of Two Numbers in an Array,maximum-xor-of-two-numbers-in-an-array,False,160394,301215,421,False,2
,False,False,0,0,420,,,,Strong Password Checker,strong-password-checker,False,41124,301341,420,False,3
,False,False,0,0,419,,,,Battleships in a Board,battleships-in-a-board,False,206597,274083,419,False,2
,False,False,0,0,417,True,pacific-atlantic-water-flow,False,Pacific Atlantic Water Flow,pacific-atlantic-water-flow,False,463986,839886,417,False,2
,False,False,0,0,416,True,partition-equal-subset-sum,True,Partition Equal Subset Sum,partition-equal-subset-sum,False,820605,1772514,416,False,2
,False,False,0,0,415,True,add-strings,False,Add Strings,add-strings,False,668236,1293281,415,False,1
,False,False,0,0,414,True,third-maximum-number,False,Third Maximum Number,third-maximum-number,False,534842,1531538,414,False,1
,False,False,0,0,413,True,arithmetic-slices,False,Arithmetic Slices,arithmetic-slices,False,305964,470375,413,False,2
,False,False,0,0,412,True,fizz-buzz,True,Fizz Buzz,fizz-buzz,False,1232510,1707985,412,False,1
,False,False,0,0,410,True,split-array-largest-sum,False,Split Array Largest Sum,split-array-largest-sum,False,340323,615065,410,False,3
,False,False,0,0,409,False,longest-palindrome,False,Longest Palindrome,longest-palindrome,False,632105,1172576,409,False,1
,False,False,0,0,407,,,,Trapping Rain Water II,trapping-rain-water-ii,False,88014,183629,407,False,3
,False,False,0,0,406,True,queue-reconstruction-by-height,False,Queue Reconstruction by Height,queue-reconstruction-by-height,False,301437,410348,406,False,2
,False,False,0,0,405,,,,Convert a Number to Hexadecimal,convert-a-number-to-hexadecimal,False,144821,298822,405,False,1
,False,False,0,0,404,True,sum-of-left-leaves,False,Sum of Left Leaves,sum-of-left-leaves,False,617473,1018695,404,False,1
,False,False,0,0,403,True,frog-jump,False,Frog Jump,frog-jump,False,263872,572959,403,False,3
,False,False,0,0,402,True,remove-k-digits,False,Remove K Digits,remove-k-digits,False,479730,1429786,402,False,2
,False,False,0,0,401,,,,Binary Watch,binary-watch,False,143755,264022,401,False,1
,False,False,0,0,400,,,,Nth Digit,nth-digit,False,96453,277116,400,False,2
,False,False,0,0,399,True,evaluate-division,False,Evaluate Division,evaluate-division,False,465139,754210,399,False,2
,False,False,0,0,398,False,random-pick-index,False,Random Pick Index,random-pick-index,False,223812,353496,398,False,2
,False,False,0,0,397,,,,Integer Replacement,integer-replacement,False,117562,328964,397,False,2
,False,False,0,0,396,,,,Rotate Function,rotate-function,False,85313,200457,396,False,2
,False,False,0,0,395,True,longest-substring-with-at-least-k-repeating-characters,False,Longest Substring with At Least K Repeating Characters,longest-substring-with-at-least-k-repeating-characters,False,223056,495873,395,False,2
,False,False,0,0,394,True,decode-string,False,Decode String,decode-string,False,797711,1347916,394,False,2
,False,False,0,0,393,True,utf-8-validation,False,UTF-8 Validation,utf-8-validation,False,123049,272528,393,False,2
,False,False,0,0,392,True,is-subsequence,False,Is Subsequence,is-subsequence,False,1408736,2936845,392,False,1
,False,False,0,0,391,,,,Perfect Rectangle,perfect-rectangle,False,44030,130566,391,False,3
,False,False,0,0,390,,,,Elimination Game,elimination-game,False,71340,156080,390,False,2
,False,False,0,0,389,True,find-the-difference,False,Find the Difference,find-the-difference,False,728998,1221474,389,False,1
,False,False,0,0,388,,,,Longest Absolute File Path,longest-absolute-file-path,False,154280,325797,388,False,2
,False,False,0,0,387,True,first-unique-character-in-a-string,True,First Unique Character in a String,first-unique-character-in-a-string,False,1712624,2755766,387,False,1
,False,False,0,0,386,,,,Lexicographical Numbers,lexicographical-numbers,False,121581,190186,386,False,2
,False,False,0,0,385,,,,Mini Parser,mini-parser,False,57022,149423,385,False,2
,False,False,0,0,384,True,shuffle-an-array,False,Shuffle an Array,shuffle-an-array,False,334936,574294,384,False,2
,False,False,0,0,383,True,ransom-note,True,Ransom Note,ransom-note,False,1134681,1847746,383,False,1
,False,False,0,0,382,True,linked-list-random-node,False,Linked List Random Node,linked-list-random-node,False,241975,383016,382,False,2
,False,False,0,0,381,True,insert-delete-getrandom-o1-duplicates-allowed,False,Insert Delete GetRandom O(1) - Duplicates allowed,insert-delete-getrandom-o1-duplicates-allowed,False,142121,400723,381,False,3
,False,False,0,0,380,True,insert-delete-getrandom-o1,False,Insert Delete GetRandom O(1),insert-delete-getrandom-o1,False,904472,1661907,380,False,2
,False,False,0,0,378,True,kth-smallest-element-in-a-sorted-matrix,False,Kth Smallest Element in a Sorted Matrix,kth-smallest-element-in-a-sorted-matrix,False,612390,980467,378,False,2
,False,False,0,0,377,True,combination-sum-iv,False,Combination Sum IV,combination-sum-iv,False,481699,889464,377,False,2
,False,False,0,0,376,True,wiggle-subsequence,False,Wiggle Subsequence,wiggle-subsequence,False,244766,504352,376,False,2
